measure_utc_dt	measure_date	measure_utc_time	g_0	g_41	d_0	b	w_vel	w_dir	helios_t_amb	v_viento	d_viento	temp_air	rad_dir	ele_sol	ori_sol	top	mid	bot	cal_top	cal_mid	cal_bot	pres_aire
2019-04-02 00:46:00+02:00	2019-04-02	00:46:00+02:00	0.0	0.0	0.0	0.07	0.0	0.41	-37.5	0.759	311.222	10.362	0.0	NaN	75.814	-0.442	-0.439	-0.526	4.364	8.895	5.421	350.014
2019-04-02 00:47:00+02:00	2019-04-02	00:47:00+02:00	0.0	0.0	0.0	0.01	0.0	0.68	-37.5	0.942	304.217	10.317	0.0	NaN	75.814	-0.442	-0.438	-0.525	7.277	7.021	1.672	350.014
2019-04-02 00:48:00+02:00	2019-04-02	00:48:00+02:00	0.0	0.0	0.0	0.01	0.0	0.37	-37.5	1.093	304.338	10.257	0.0	NaN	75.812	-0.44	-0.438	-0.527	7.299	5.643	4.099	350.014
2019-04-02 00:49:00+02:00	2019-04-02	00:49:00+02:00	0.0	0.0	0.0	0.0	0.0	0.19	-37.5	1.022	304.5	10.191	0.0	NaN	75.812	-0.441	-0.438	-0.527	5.88	6.981	1.451	350.014
2019-04-02 00:50:00+02:00	2019-04-02	00:50:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.05	-37.5	0.848	311.666	10.171	0.0	NaN	75.812	-0.441	-0.437	-0.527	6.592	3.407	8.551	350.014
2019-04-02 00:51:00+02:00	2019-04-02	00:51:00+02:00	0.0	0.0	0.0	0.0	0.0	0.28	-37.5	0.731	331.636	10.196	0.0	NaN	75.812	-0.441	-0.438	-0.527	4.73	6.62	1.877	350.014
2019-04-02 00:52:00+02:00	2019-04-02	00:52:00+02:00	0.0	0.0	0.0	0.01	0.0	0.42	-37.5	0.686	348.197	10.253	0.0	NaN	75.812	-0.442	-0.439	-0.527	7.029	6.212	3.895	350.014
2019-04-02 00:53:00+02:00	2019-04-02	00:53:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.04	-37.5	0.627	180.163	10.356	0.0	NaN	75.812	-0.442	-0.439	-0.527	6.628	1.655	4.839	350.014
2019-04-02 00:54:00+02:00	2019-04-02	00:54:00+02:00	0.0	0.0	0.0	0.0	0.0	0.32	-37.5	0.465	12.423	10.501	0.0	NaN	75.81	-0.44	-0.438	-0.527	6.109	1.764	6.014	350.014
2019-04-02 00:55:00+02:00	2019-04-02	00:55:00+02:00	0.0	0.0	0.0	0.0	0.0	0.46	-37.5	0.349	30.991	10.643	0.0	NaN	75.81	-0.441	-0.438	-0.527	4.932	8.442	4.136	350.014
2019-04-02 00:56:00+02:00	2019-04-02	00:56:00+02:00	0.0	0.0	0.0	0.0	0.0	0.16	-37.5	0.313	201.183	10.696	0.0	NaN	75.81	-0.441	-0.438	-0.527	8.27	6.454	4.809	350.014
2019-04-02 00:57:00+02:00	2019-04-02	00:57:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.07	-37.5	0.273	272.038	10.66	0.0	NaN	75.81	-0.441	-0.438	-0.526	4.539	4.763	4.874	350.014
2019-04-02 00:58:00+02:00	2019-04-02	00:58:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.35	-37.5	0.224	148.943	10.593	0.0	NaN	75.81	-0.441	-0.438	-0.526	6.371	5.159	4.335	350.014
2019-04-02 00:59:00+02:00	2019-04-02	00:59:00+02:00	0.0	0.0	0.0	0.0	0.0	0.09	-37.5	0.284	74.535	10.546	0.0	NaN	75.81	-0.442	-0.439	-0.526	7.686	6.069	3.305	350.014
2019-04-02 01:00:00+02:00	2019-04-02	01:00:00+02:00	0.0	0.0	0.0	0.0	0.0	0.45	-37.5	0.487	34.269	10.616	0.0	NaN	75.808	-0.44	-0.438	-0.528	6.445	4.149	5.458	350.014
2019-04-02 01:01:00+02:00	2019-04-02	01:01:00+02:00	0.0	0.0	0.0	0.0	0.0	0.14	-37.5	0.535	95.703	10.657	0.0	NaN	75.808	-0.439	-0.437	-0.527	5.325	6.24	2.917	350.014
2019-04-02 01:02:00+02:00	2019-04-02	01:02:00+02:00	0.0	0.0	0.0	0.0	0.0	0.1	-37.5	0.411	147.128	10.564	0.0	NaN	75.808	-0.439	-0.437	-0.527	4.135	5.189	1.705	350.014
2019-04-02 01:03:00+02:00	2019-04-02	01:03:00+02:00	0.0	0.0	0.0	0.0	0.0	0.53	-37.5	0.287	80.592	10.479	0.0	NaN	75.808	-0.444	-0.439	-0.524	6.182	2.131	8.598	350.014
2019-04-02 01:04:00+02:00	2019-04-02	01:04:00+02:00	0.0	0.0	0.0	0.0	0.0	0.35	-37.5	0.26	20.448	10.474	0.0	NaN	75.808	-0.443	-0.439	-0.527	5.625	8.478	4.908	350.014
2019-04-02 01:05:00+02:00	2019-04-02	01:05:00+02:00	0.0	0.0	0.0	0.0	0.0	0.45	-37.5	0.404	181.408	10.462	0.0	NaN	75.805	-0.438	-0.438	-0.532	5.852	2.33	5.039	350.014
2019-04-02 01:06:00+02:00	2019-04-02	01:06:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.16	-37.5	0.43	176.532	10.351	0.0	NaN	75.805	-0.434	-0.436	-0.531	7.031	5.031	1.638	350.014
2019-04-02 01:07:00+02:00	2019-04-02	01:07:00+02:00	0.0	0.0	0.0	0.0	0.0	0.32	-37.5	0.349	176.374	10.293	0.0	NaN	75.805	-0.437	-0.437	-0.53	3.894	10.411	2.784	350.014
2019-04-02 01:08:00+02:00	2019-04-02	01:08:00+02:00	0.0	0.0	0.0	0.0	0.0	0.24	-37.5	0.368	345.697	10.328	0.0	NaN	75.805	-0.444	-0.44	-0.526	5.325	1.649	8.572	350.014
2019-04-02 01:09:00+02:00	2019-04-02	01:09:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.01	-37.5	0.335	347.898	10.352	0.0	NaN	75.805	-0.441	-0.438	-0.527	3.713	3.216	8.228	350.014
2019-04-02 01:10:00+02:00	2019-04-02	01:10:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.08	-37.5	0.31	198.083	10.408	0.0	NaN	75.805	-0.442	-0.438	-0.524	0.282	6.378	6.763	350.014
2019-04-02 01:11:00+02:00	2019-04-02	01:11:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.21	-37.5	0.337	63.531	10.505	0.0	NaN	75.803	-0.44	-0.438	-0.526	8.083	8.013	1.329	350.014
2019-04-02 01:12:00+02:00	2019-04-02	01:12:00+02:00	0.0	0.0	0.0	0.0	0.0	0.27	-37.5	0.374	89.098	10.632	0.0	NaN	75.803	-0.441	-0.438	-0.529	5.191	7.469	2.723	350.014
2019-04-02 01:13:00+02:00	2019-04-02	01:13:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.27	-37.5	0.399	91.346	10.762	0.0	NaN	75.803	-0.444	-0.438	-0.525	3.956	6.545	6.851	350.014
2019-04-02 01:14:00+02:00	2019-04-02	01:14:00+02:00	0.0	0.0	0.0	0.0	0.0	0.08	-37.5	0.364	78.85	10.85	0.0	NaN	75.803	-0.444	-0.437	-0.523	9.772	2.56	3.49	350.014
2019-04-02 01:15:00+02:00	2019-04-02	01:15:00+02:00	0.0	0.0	0.0	0.0	0.0	0.38	-37.5	0.327	42.7	10.856	0.0	NaN	75.803	-0.437	-0.435	-0.53	8.3	2.826	4.907	350.014
2019-04-02 01:16:00+02:00	2019-04-02	01:16:00+02:00	0.0	0.0	0.0	0.0	0.0	0.22	-37.5	0.485	187.944	10.706	0.0	NaN	75.801	-0.434	-0.435	-0.532	6.656	6.805	1.216	350.014
2019-04-02 01:17:00+02:00	2019-04-02	01:17:00+02:00	0.0	0.0	0.0	0.0	0.0	0.17	-37.5	0.683	181.486	10.5	0.0	NaN	75.801	-0.443	-0.438	-0.526	7.024	7.387	2.014	350.014
2019-04-02 01:18:00+02:00	2019-04-02	01:18:00+02:00	0.0	0.0	0.0	0.0	0.0	0.37	-37.5	0.738	4.209	10.388	0.0	NaN	75.801	-0.444	-0.437	-0.522	1.534	4.12	7.626	350.014
2019-04-02 01:19:00+02:00	2019-04-02	01:19:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.24	-37.5	0.723	2.563	10.391	0.0	NaN	75.801	-0.439	-0.435	-0.522	7.927	0.914	7.193	350.014
2019-04-02 01:20:00+02:00	2019-04-02	01:20:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.31	-37.5	0.641	179.988	10.452	0.0	NaN	75.801	-0.439	-0.436	-0.526	1.6	7.694	2.173	350.014
2019-04-02 01:21:00+02:00	2019-04-02	01:21:00+02:00	0.0	0.0	0.0	0.0	0.0	0.05	-37.5	0.535	358.401	10.499	0.0	NaN	75.801	-0.44	-0.437	-0.528	7.161	6.637	0.952	350.014
2019-04-02 01:22:00+02:00	2019-04-02	01:22:00+02:00	0.0	0.0	0.0	0.0	0.0	0.09	-37.5	0.433	186.719	10.526	0.0	NaN	75.799	-0.439	-0.437	-0.53	9.206	1.206	0.737	350.014
2019-04-02 01:23:00+02:00	2019-04-02	01:23:00+02:00	0.0	0.0	0.0	0.0	0.0	0.46	-37.5	0.325	17.228	10.536	0.0	NaN	75.799	-0.44	-0.437	-0.528	1.466	8.385	4.649	350.014
2019-04-02 01:24:00+02:00	2019-04-02	01:24:00+02:00	0.0	0.0	0.0	0.0	0.0	0.13	-37.5	0.192	14.451	10.52	0.0	NaN	75.799	-0.441	-0.437	-0.526	0.485	6.674	4.377	350.014
2019-04-02 01:25:00+02:00	2019-04-02	01:25:00+02:00	0.0	0.0	0.0	0.0	0.0	0.15	-37.5	0.173	96.897	10.491	0.0	NaN	75.799	-0.442	-0.438	-0.525	4.656	7.294	1.216	350.014
2019-04-02 01:26:00+02:00	2019-04-02	01:26:00+02:00	0.0	0.0	0.0	0.0	0.0	0.41	-37.5	0.183	202.563	10.449	0.0	NaN	75.799	-0.442	-0.438	-0.526	10.125	2.586	4.457	350.014
2019-04-02 01:27:00+02:00	2019-04-02	01:27:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.12	-37.5	0.142	201.79	10.403	0.0	NaN	75.799	-0.44	-0.438	-0.527	2.074	7.679	4.809	350.014
2019-04-02 01:28:00+02:00	2019-04-02	01:28:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.33	-37.5	0.162	106.807	10.368	0.0	NaN	75.797	-0.442	-0.438	-0.525	3.958	3.401	2.891	350.014
2019-04-02 01:29:00+02:00	2019-04-02	01:29:00+02:00	0.0	0.0	0.0	0.0	0.0	0.14	-37.5	0.197	191.655	10.32	0.0	NaN	75.797	-0.441	-0.437	-0.527	7.476	3.128	5.33	350.014
2019-04-02 01:30:00+02:00	2019-04-02	01:30:00+02:00	0.0	0.0	0.0	0.0	0.0	0.25	-37.5	0.265	352.571	10.262	0.0	NaN	75.797	-0.44	-0.437	-0.527	2.865	5.648	5.578	350.014
2019-04-02 01:31:00+02:00	2019-04-02	01:31:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.14	-37.5	0.39	356.011	10.244	0.0	NaN	75.797	-0.44	-0.437	-0.526	7.976	7.147	3.291	350.014
2019-04-02 01:32:00+02:00	2019-04-02	01:32:00+02:00	0.0	0.0	0.0	0.0	0.0	0.16	-37.5	0.438	355.628	10.264	0.0	NaN	75.797	-0.441	-0.438	-0.525	5.856	6.613	2.49	350.014
2019-04-02 01:33:00+02:00	2019-04-02	01:33:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.04	-37.5	0.369	354.1	10.276	0.0	NaN	75.795	-0.441	-0.437	-0.524	5.767	2.955	3.97	350.014
2019-04-02 01:34:00+02:00	2019-04-02	01:34:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.29	-37.5	0.306	207.785	10.307	0.0	NaN	75.795	-0.44	-0.437	-0.527	6.732	5.846	3.921	350.014
2019-04-02 01:35:00+02:00	2019-04-02	01:35:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.1	-37.5	0.33	70.981	10.429	0.0	NaN	75.795	-0.441	-0.438	-0.526	6.635	3.101	4.343	350.014
2019-04-02 01:36:00+02:00	2019-04-02	01:36:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.07	-37.5	0.373	88.415	10.556	0.0	NaN	75.795	-0.441	-0.437	-0.526	4.866	7.748	5.213	350.014
2019-04-02 01:37:00+02:00	2019-04-02	01:37:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.21	-37.5	0.345	100.926	10.561	0.0	NaN	75.795	-0.44	-0.437	-0.526	4.532	3.092	6.384	350.014
2019-04-02 01:38:00+02:00	2019-04-02	01:38:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.2	-37.5	0.32	106.42	10.517	0.0	NaN	75.795	-0.44	-0.436	-0.524	6.939	4.152	3.469	350.014
2019-04-02 01:39:00+02:00	2019-04-02	01:39:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.21	-37.5	0.365	92.402	10.524	0.0	NaN	75.793	-0.441	-0.437	-0.526	6.816	5.32	4.011	350.014
2019-04-02 01:40:00+02:00	2019-04-02	01:40:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.35	-37.5	0.459	80.878	10.595	0.0	NaN	75.793	-0.443	-0.438	-0.526	5.81	1.964	7.16	350.014
2019-04-02 01:41:00+02:00	2019-04-02	01:41:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.22	-37.5	0.517	82.878	10.683	0.0	NaN	75.793	-0.445	-0.436	-0.519	4.368	4.239	5.472	350.014
2019-04-02 01:42:00+02:00	2019-04-02	01:42:00+02:00	0.0	0.0	0.0	0.0	0.0	0.31	-37.5	0.526	83.559	10.712	0.0	NaN	75.793	-0.443	-0.436	-0.519	7.121	4.424	3.566	350.014
2019-04-02 01:43:00+02:00	2019-04-02	01:43:00+02:00	0.0	0.0	0.0	0.0	0.0	0.0	-37.5	0.512	90.532	10.696	0.0	NaN	75.793	-0.439	-0.436	-0.527	7.108	4.757	2.558	350.014
2019-04-02 01:44:00+02:00	2019-04-02	01:44:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.05	-37.5	0.375	87.4	10.693	0.0	NaN	75.793	-0.441	-0.437	-0.527	5.255	6.635	5.15	350.014
2019-04-02 01:45:00+02:00	2019-04-02	01:45:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.08	-37.5	0.273	61.424	10.714	0.0	NaN	75.791	-0.441	-0.437	-0.528	3.755	4.099	4.354	350.014
2019-04-02 01:46:00+02:00	2019-04-02	01:46:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	0.252	52.383	10.701	0.0	NaN	75.791	-0.441	-0.437	-0.527	3.008	5.466	4.112	350.014
2019-04-02 01:47:00+02:00	2019-04-02	01:47:00+02:00	0.0	0.0	0.0	0.0	0.0	0.3	-37.5	0.285	31.574	10.625	0.0	NaN	75.791	-0.44	-0.436	-0.526	4.191	5.524	5.009	350.014
2019-04-02 01:48:00+02:00	2019-04-02	01:48:00+02:00	0.0	0.0	0.0	0.0	0.0	0.43	-37.5	0.483	4.398	10.521	0.0	NaN	75.791	-0.439	-0.436	-0.528	3.375	6.742	3.697	350.014
2019-04-02 01:49:00+02:00	2019-04-02	01:49:00+02:00	0.0	0.0	0.0	0.0	0.0	0.44	-37.5	0.511	39.51	10.448	0.0	NaN	75.791	-0.442	-0.437	-0.526	4.099	3.711	6.543	350.014
2019-04-02 01:50:00+02:00	2019-04-02	01:50:00+02:00	0.0	0.0	0.0	0.0	0.0	0.53	-37.5	0.393	87.921	10.431	0.0	NaN	75.789	-0.445	-0.438	-0.522	2.824	5.804	9.302	350.014
2019-04-02 01:51:00+02:00	2019-04-02	01:51:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.02	-37.5	0.375	94.585	10.473	0.0	NaN	75.789	-0.444	-0.438	-0.523	7.592	5.766	5.276	350.014
2019-04-02 01:52:00+02:00	2019-04-02	01:52:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.14	-37.5	0.371	89.412	10.527	0.0	NaN	75.789	-0.441	-0.437	-0.527	4.644	6.518	2.014	350.014
2019-04-02 01:53:00+02:00	2019-04-02	01:53:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.27	-37.5	0.419	89.288	10.536	0.0	NaN	75.789	-0.442	-0.437	-0.525	5.465	2.916	5.756	350.014
2019-04-02 01:54:00+02:00	2019-04-02	01:54:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.2	-37.5	0.529	81.935	10.551	0.0	NaN	75.789	-0.441	-0.436	-0.525	7.146	2.67	4.208	350.014
2019-04-02 01:55:00+02:00	2019-04-02	01:55:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.18	-37.5	0.519	76.29	10.606	0.0	NaN	75.789	-0.441	-0.436	-0.525	2.937	6.101	5.714	350.014
2019-04-02 01:56:00+02:00	2019-04-02	01:56:00+02:00	0.0	0.0	0.0	0.0	0.0	0.41	-37.5	0.446	60.642	10.614	0.0	NaN	75.787	-0.442	-0.437	-0.524	8.679	2.332	5.231	350.014
2019-04-02 01:57:00+02:00	2019-04-02	01:57:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.08	-37.5	0.512	54.226	10.599	0.0	NaN	75.787	-0.441	-0.436	-0.526	6.973	2.354	6.363	350.014
2019-04-02 01:58:00+02:00	2019-04-02	01:58:00+02:00	0.0	0.0	0.0	0.0	0.0	0.08	-37.5	0.532	65.751	10.616	0.0	NaN	75.787	-0.442	-0.436	-0.524	2.94	6.759	5.496	350.014
2019-04-02 01:59:00+02:00	2019-04-02	01:59:00+02:00	0.0	0.0	0.0	0.0	0.0	0.31	-37.5	0.396	72.391	10.628	0.0	NaN	75.787	-0.441	-0.436	-0.524	4.61	4.961	1.548	350.014
2019-04-02 02:00:00+02:00	2019-04-02	02:00:00+02:00	0.0	0.0	0.0	0.0	0.0	0.09	-37.5	0.274	74.368	10.6	0.0	NaN	75.787	-0.44	-0.436	-0.526	6.527	3.375	4.157	350.014
2019-04-02 02:01:00+02:00	2019-04-02	02:01:00+02:00	0.0	0.0	0.0	0.0	0.0	0.06	-37.5	0.258	73.165	10.555	0.0	NaN	75.785	-0.44	-0.436	-0.526	4.167	4.432	6.111	350.014
2019-04-02 02:02:00+02:00	2019-04-02	02:02:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.19	-37.5	0.341	76.725	10.583	0.0	NaN	75.785	-0.442	-0.436	-0.522	5.796	3.366	5.399	350.014
2019-04-02 02:03:00+02:00	2019-04-02	02:03:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.26	-37.5	0.474	86.704	10.617	0.0	NaN	75.785	-0.438	-0.435	-0.528	4.036	6.205	6.627	350.014
2019-04-02 02:04:00+02:00	2019-04-02	02:04:00+02:00	0.0	0.0	0.0	0.0	0.0	0.28	-37.5	0.51	82.487	10.61	0.0	NaN	75.785	-0.433	-0.434	-0.533	5.035	9.573	2.736	350.014
2019-04-02 02:05:00+02:00	2019-04-02	02:05:00+02:00	0.0	0.0	0.0	0.0	0.0	0.28	-37.5	0.627	70.992	10.596	0.0	NaN	75.785	-0.442	-0.436	-0.522	7.34	4.134	7.48	350.014
2019-04-02 02:06:00+02:00	2019-04-02	02:06:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.11	-37.5	0.684	70.151	10.568	0.0	NaN	75.785	-0.445	-0.437	-0.52	4.786	5.653	4.22	350.014
2019-04-02 02:07:00+02:00	2019-04-02	02:07:00+02:00	0.0	0.0	0.0	0.0	0.0	0.14	-37.5	0.546	73.903	10.546	0.0	NaN	75.783	-0.442	-0.436	-0.525	6.396	2.343	6.259	350.014
2019-04-02 02:08:00+02:00	2019-04-02	02:08:00+02:00	0.0	0.0	0.0	0.0	0.0	0.42	-37.5	0.446	62.229	10.512	0.0	NaN	75.783	-0.442	-0.436	-0.526	7.249	3.734	2.98	350.014
2019-04-02 02:09:00+02:00	2019-04-02	02:09:00+02:00	0.0	0.0	0.0	0.0	0.0	0.04	-37.5	0.353	189.624	10.427	0.0	NaN	75.783	-0.445	-0.438	-0.523	6.747	3.076	5.017	350.014
2019-04-02 02:10:00+02:00	2019-04-02	02:10:00+02:00	0.0	0.0	0.0	0.0	0.0	0.41	-37.5	0.364	168.073	10.296	0.0	NaN	75.783	-0.444	-0.437	-0.524	7.148	7.976	4.552	350.014
2019-04-02 02:11:00+02:00	2019-04-02	02:11:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.13	-37.5	0.541	181.452	10.144	0.0	NaN	75.783	-0.44	-0.436	-0.526	1.789	6.63	2.067	350.014
2019-04-02 02:12:00+02:00	2019-04-02	02:12:00+02:00	0.0	0.0	0.0	0.0	0.0	0.4	-37.5	0.679	180.975	10.011	0.0	NaN	75.783	-0.44	-0.437	-0.526	0.397	7.337	1.393	350.014
2019-04-02 02:13:00+02:00	2019-04-02	02:13:00+02:00	0.0	0.0	0.0	0.0	0.0	0.46	-37.5	0.64	8.55	9.966	0.0	NaN	75.781	-0.437	-0.435	-0.528	7.825	5.984	3.351	350.014
2019-04-02 02:14:00+02:00	2019-04-02	02:14:00+02:00	0.0	0.0	0.0	0.11	0.0	0.09	-37.5	0.507	23.733	10.008	0.0	NaN	75.781	-0.442	-0.436	-0.522	5.311	6.026	4.262	350.014
2019-04-02 02:15:00+02:00	2019-04-02	02:15:00+02:00	0.0	0.0	0.0	0.0	0.0	0.16	-37.5	0.455	38.728	10.069	0.0	NaN	75.781	-0.443	-0.436	-0.52	6.28	2.452	4.338	350.014
2019-04-02 02:16:00+02:00	2019-04-02	02:16:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.26	-37.5	0.532	48.551	10.144	0.0	NaN	75.781	-0.44	-0.436	-0.526	4.966	6.727	2.453	350.014
2019-04-02 02:17:00+02:00	2019-04-02	02:17:00+02:00	0.0	0.0	0.0	0.0	0.0	0.4	-37.5	0.695	61.736	10.266	0.002	NaN	75.781	-0.443	-0.438	-0.526	7.879	4.167	5.249	350.014
2019-04-02 02:18:00+02:00	2019-04-02	02:18:00+02:00	0.0	0.0	0.0	0.0	0.0	0.38	-37.5	0.764	68.534	10.378	0.036	NaN	75.779	-0.44	-0.436	-0.526	5.748	4.858	6.494	350.014
2019-04-02 02:19:00+02:00	2019-04-02	02:19:00+02:00	0.0	0.0	0.0	0.0	0.0	0.21	-37.5	0.701	67.373	10.432	0.041	NaN	75.779	-0.441	-0.436	-0.525	4.23	6.323	4.023	350.014
2019-04-02 02:20:00+02:00	2019-04-02	02:20:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.06	-37.5	0.522	50.59	10.423	0.007	NaN	75.779	-0.439	-0.436	-0.527	7.792	2.346	4.369	350.014
2019-04-02 02:21:00+02:00	2019-04-02	02:21:00+02:00	0.0	0.0	0.0	0.0	0.0	0.04	-37.5	0.259	53.773	10.363	0.0	NaN	75.779	-0.438	-0.435	-0.527	4.465	4.218	9.226	350.014
2019-04-02 02:22:00+02:00	2019-04-02	02:22:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.09	-37.5	0.217	71.654	10.309	0.0	NaN	75.779	-0.442	-0.437	-0.524	5.679	6.811	2.601	350.014
2019-04-02 02:23:00+02:00	2019-04-02	02:23:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.04	-37.5	0.394	39.112	10.239	0.0	NaN	75.779	-0.441	-0.436	-0.524	6.219	2.428	6.617	350.014
2019-04-02 02:24:00+02:00	2019-04-02	02:24:00+02:00	0.0	0.0	0.0	0.0	0.0	0.1	-37.5	0.485	182.039	10.164	0.0	NaN	75.777	-0.439	-0.436	-0.526	5.219	5.982	2.909	350.014
2019-04-02 02:25:00+02:00	2019-04-02	02:25:00+02:00	0.0	0.0	0.0	0.0	0.0	0.51	-37.5	0.463	355.244	10.125	0.0	NaN	75.777	-0.441	-0.436	-0.525	3.778	5.78	6.886	350.014
2019-04-02 02:26:00+02:00	2019-04-02	02:26:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.07	-37.5	0.435	353.621	10.095	0.0	NaN	75.777	-0.44	-0.436	-0.525	6.912	4.976	2.944	350.014
2019-04-02 02:27:00+02:00	2019-04-02	02:27:00+02:00	0.0	0.0	0.0	0.0	0.0	0.51	-37.5	0.363	345.241	10.065	0.0	NaN	75.777	-0.44	-0.436	-0.527	3.506	7.244	3.253	350.014
2019-04-02 02:28:00+02:00	2019-04-02	02:28:00+02:00	0.0	0.0	0.0	0.0	0.0	0.55	-37.5	0.252	177.265	10.042	0.0	NaN	75.777	-0.441	-0.437	-0.525	3.14	4.493	5.249	350.014
2019-04-02 02:29:00+02:00	2019-04-02	02:29:00+02:00	0.0	0.0	0.0	0.0	0.0	0.2	-37.5	0.161	53.402	10.032	0.0	NaN	75.777	-0.441	-0.437	-0.525	4.267	2.895	7.266	350.014
2019-04-02 02:30:00+02:00	2019-04-02	02:30:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.21	-37.5	0.152	121.499	10.02	0.0	NaN	75.775	-0.442	-0.437	-0.525	4.327	4.118	4.857	350.014
2019-04-02 02:31:00+02:00	2019-04-02	02:31:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.24	-37.5	0.189	155.055	9.999	0.0	NaN	75.775	-0.438	-0.435	-0.527	6.51	2.047	6.875	350.014
2019-04-02 02:32:00+02:00	2019-04-02	02:32:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.1	-37.5	0.231	163.278	9.972	0.0	NaN	75.775	-0.441	-0.437	-0.527	4.516	4.93	2.732	350.014
2019-04-02 02:33:00+02:00	2019-04-02	02:33:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.05	-37.5	0.318	165.353	9.937	0.0	NaN	75.775	-0.445	-0.437	-0.52	5.008	6.411	4.756	350.014
2019-04-02 02:34:00+02:00	2019-04-02	02:34:00+02:00	0.0	0.0	0.0	0.0	0.0	0.49	-37.5	0.437	156.384	9.906	0.0	NaN	75.775	-0.438	-0.435	-0.525	6.664	4.201	5.831	350.014
2019-04-02 02:35:00+02:00	2019-04-02	02:35:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.08	-37.5	0.49	137.739	9.888	0.0	NaN	75.773	-0.438	-0.436	-0.528	3.164	6.624	5.709	350.014
2019-04-02 02:36:00+02:00	2019-04-02	02:36:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.04	-37.5	0.44	128.385	9.87	0.0	NaN	75.773	-0.442	-0.437	-0.525	6.389	3.078	5.624	350.014
2019-04-02 02:37:00+02:00	2019-04-02	02:37:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.3	-37.5	0.404	134.675	9.849	0.0	NaN	75.773	-0.446	-0.438	-0.52	2.673	4.371	6.603	350.014
2019-04-02 02:38:00+02:00	2019-04-02	02:38:00+02:00	0.0	0.0	0.0	0.0	0.0	0.19	-37.5	0.466	138.307	9.82	0.0	NaN	75.773	-0.445	-0.437	-0.519	4.933	3.324	4.644	350.014
2019-04-02 02:39:00+02:00	2019-04-02	02:39:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.09	-37.5	0.433	121.558	9.808	0.0	NaN	75.773	-0.442	-0.437	-0.525	7.352	5.713	3.41	350.014
2019-04-02 02:40:00+02:00	2019-04-02	02:40:00+02:00	0.0	0.0	0.0	0.0	0.0	0.4	-37.5	0.383	104.081	9.862	0.0	NaN	75.773	-0.442	-0.437	-0.523	6.272	2.388	3.587	350.014
2019-04-02 02:41:00+02:00	2019-04-02	02:41:00+02:00	0.0	0.0	0.0	0.0	0.0	0.17	-37.5	0.41	111.665	9.91	0.0	NaN	75.771	-0.439	-0.437	-0.527	7.823	3.147	2.805	350.014
2019-04-02 02:42:00+02:00	2019-04-02	02:42:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.2	-37.5	0.384	119.035	9.907	0.0	NaN	75.771	-0.444	-0.437	-0.523	6.143	4.357	5.365	350.014
